iteration,state,rewards,count
360,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
361,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
362,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
363,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
364,[0 0 0 1 0 0 0 2],"{0: '7.25', 1: '6.25'}",1
365,[1 0 0 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
366,[0 0 0 1 0 0 1 0],"{0: '8.5', 1: '7.5'}",1
367,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
368,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
369,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
370,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
371,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
372,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
373,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
374,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
375,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
376,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
377,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
378,[0 0 0 0 0 1 1 0],"{0: '8.5', 1: '7.5'}",1
379,[1 1 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
380,[1 0 0 0 0 0 1 0],"{0: '8.5', 1: '7.5'}",1
381,[1 0 0 0 0 0 1 0],"{0: '8.5', 1: '7.5'}",1
382,[2 0 0 0 0 0 0 1],"{0: '7.25', 1: '6.25'}",1
383,[0 0 0 0 2 0 0 1],"{0: '7.25', 1: '6.25'}",1
384,[2 0 0 0 0 0 0 1],"{0: '7.25', 1: '6.25'}",1
385,[0 0 0 0 0 0 1 1],"{0: '8.5', 1: '7.5'}",1
386,[1 0 0 0 0 0 1 0],"{0: '8.5', 1: '7.5'}",1
387,[1 0 0 0 0 0 1 0],"{0: '8.5', 1: '7.5'}",1
388,[1 0 0 0 0 0 1 0],"{0: '8.5', 1: '7.5'}",1
389,[1 0 0 0 0 0 1 0],"{0: '8.5', 1: '7.5'}",1
390,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
391,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
392,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
393,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
394,[0 0 0 0 0 0 1 1],"{0: '8.5', 1: '7.5'}",1
