iteration,state,rewards,count
4683,[1 0 0 0 1 1 1 1 1 1 1 0],"{0: '3.338568935427574', 1: '3.333333333333333'}",46
4729,[1 1 1 0 0 1 0 0 0 1 1 1],"{0: '4.166666666666667', 1: '4.166666666666667'}",46
4746,[0 0 1 1 1 1 0 1 0 0 0 0],"{0: '5.838568935427575', 1: '5.833333333333334'}",17
4758,[0 0 0 1 0 1 1 0 1 0 0 0],"{0: '6.687609075043629', 1: '6.666666666666666'}",12
4805,[0 0 0 1 1 1 1 0 1 1 0 1],"{0: '4.171902268760908', 1: '4.166666666666667'}",47
4817,[1 0 1 0 1 1 0 0 0 0 0 1],"{0: '5.849040139616056', 1: '5.833333333333334'}",12
4829,[1 0 0 0 1 1 0 1 0 0 0 0],"{0: '6.698080279232111', 1: '6.666666666666666'}",12
4879,[1 1 1 1 0 1 1 0 0 1 1 1],"{0: '2.505235602094241', 1: '2.5'}",50
4909,[0 1 1 1 0 1 0 0 1 0 0 0],"{0: '5.854275741710297', 1: '5.833333333333334'}",30
4938,[0 1 1 1 0 1 0 0 1 0 0 1],"{0: '5.0', 1: '5.0'}",29
4954,[0 0 0 0 1 1 1 0 0 1 0 0],"{0: '6.698080279232111', 1: '6.666666666666666'}",16
4986,[1 0 1 0 0 1 0 0 0 0 0 1],"{0: '6.703315881326352', 1: '6.666666666666666'}",32
5010,[0 1 0 0 1 1 1 1 1 0 1 0],"{0: '4.171902268760908', 1: '4.166666666666667'}",24
5040,[0 0 1 1 1 1 1 1 0 0 1 1],"{0: '3.333333333333333', 1: '3.333333333333333'}",30
5086,[1 0 1 0 0 1 1 1 1 0 1 0],"{0: '4.171902268760908', 1: '4.166666666666667'}",46
5117,[1 0 1 0 1 1 1 0 0 0 0 0],"{0: '5.849040139616056', 1: '5.833333333333334'}",31
5130,[0 0 1 1 0 1 0 1 0 0 0 0],"{0: '6.69284467713787', 1: '6.666666666666666'}",13
5157,[0 0 1 1 1 1 0 0 1 1 1 0],"{0: '4.171902268760908', 1: '4.166666666666667'}",27
5180,[0 0 1 1 0 1 1 0 0 0 0 0],"{0: '6.698080279232111', 1: '6.666666666666666'}",23
5229,[0 0 0 0 0 1 1 0 1 1 1 1],"{0: '5.0', 1: '5.0'}",49
5257,[1 1 1 0 0 1 0 0 0 0 0 1],"{0: '5.843804537521816', 1: '5.833333333333334'}",28
5287,[0 0 0 0 0 1 1 0 0 1 0 1],"{0: '6.677137870855148', 1: '6.666666666666666'}",30
5321,[0 0 1 0 0 1 1 0 1 1 0 0],"{0: '5.833333333333334', 1: '5.833333333333334'}",34
5366,[1 1 1 1 0 1 1 0 0 0 1 1],"{0: '3.338568935427574', 1: '3.333333333333333'}",45
