iteration,state,rewards,count
1467,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1468,[2 0 0 0 1 0 0 0],"{0: '7.25', 1: '6.25'}",1
1469,[0 0 0 0 2 0 0 0],"{0: '8.5', 1: '7.5'}",1
1470,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
1471,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
1472,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
1473,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
1474,[1 0 0 2 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1475,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1476,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1477,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1478,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1479,[0 0 0 0 0 1 0 2],"{0: '7.25', 1: '6.25'}",1
1480,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1481,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1482,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1483,[0 0 0 0 0 1 2 0],"{0: '7.25', 1: '6.25'}",1
1484,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1485,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1486,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1487,[1 0 0 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
1488,[1 1 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
1489,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1490,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1491,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1492,[1 0 0 0 0 2 0 0],"{0: '7.25', 1: '6.25'}",1
1493,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1494,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1495,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1496,[1 0 0 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
1497,[0 0 0 0 0 1 0 1],"{0: '8.5', 1: '7.5'}",1
1498,[1 0 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
1499,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1500,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1501,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1502,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1503,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1504,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1505,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1506,[2 0 0 0 0 1 0 0],"{0: '7.25', 1: '6.25'}",1
1507,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1508,[1 0 0 0 0 2 0 0],"{0: '7.25', 1: '6.25'}",1
1509,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1510,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1511,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1512,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1513,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1514,[1 1 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
1515,[1 0 0 0 0 0 0 1],"{0: '8.5', 1: '7.5'}",1
1516,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1517,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1518,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1519,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1520,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1521,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1522,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1523,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1524,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1525,[2 0 0 0 0 1 0 0],"{0: '7.25', 1: '6.25'}",1
1526,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1527,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1528,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1529,[1 0 0 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1530,[0 0 0 1 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1531,[0 0 0 1 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1532,[0 0 0 1 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1533,[0 0 0 1 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1534,[0 0 0 1 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1535,[0 0 0 0 0 1 1 0],"{0: '8.5', 1: '7.5'}",1
1536,[0 0 0 1 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1537,[0 0 0 1 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1538,[1 2 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1539,[1 2 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1540,[1 2 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1541,[1 2 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1542,[1 2 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1543,[1 2 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1544,[1 2 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1545,[1 2 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1546,[1 2 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
1547,[1 2 0 0 0 0 0 0],"{0: '7.25', 1: '6.25'}",1
