iteration,state,rewards,count
2587,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",12
2595,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
2600,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
2614,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",14
2620,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2628,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
2642,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",14
2650,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
2655,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
2658,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
2659,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2661,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2673,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",12
2678,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
2712,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",34
2713,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2719,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2729,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",10
2735,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2739,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2742,[1 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.5104712041884816', 1: '1.5'}",3
2757,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",15
2758,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2765,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
2771,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2775,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2776,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2779,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
2781,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2790,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
2794,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2796,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2797,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2800,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
2805,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
2813,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
2815,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2816,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2820,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2828,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
2840,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",12
2847,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
2849,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2855,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2856,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2867,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
2872,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
2880,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
2884,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2891,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
2895,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2896,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2901,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
2902,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2907,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
2911,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
2917,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2923,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2932,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
2933,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2941,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
2953,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",12
2954,[0 0 0 0 0 0 0 1 1 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2955,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
2957,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2966,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
2972,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2977,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
2983,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
2985,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
2998,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",13
3003,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3011,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
3017,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
3022,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3029,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3030,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3035,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3036,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3038,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3049,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
3051,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3066,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",15
3076,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",10
3080,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
3086,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
3088,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3091,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3093,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3094,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3095,[0 1 1 0 0 0 0 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3109,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",14
3114,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3128,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",14
3133,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3134,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3137,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3144,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3147,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3148,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3150,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3159,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
3165,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
3166,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3169,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3176,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3179,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3184,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3185,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3188,[0 0 1 0 0 0 1 0 0 1 0 0],"{0: '1.5104712041884816', 1: '1.5'}",3
3191,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3194,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3197,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3210,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",13
3220,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",10
3224,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
3239,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",15
3248,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
3257,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
3262,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3264,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3266,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3267,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3268,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3272,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
3279,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3281,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3282,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3286,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
3291,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3299,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
3302,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3309,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3311,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3314,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3319,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3322,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3327,[0 0 0 1 0 1 1 0 0 0 0 0],"{0: '1.5104712041884816', 1: '1.5'}",5
3328,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3350,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",22
3356,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
3363,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3372,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
3374,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3375,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3384,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
3391,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3393,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3395,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3404,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
3413,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
3422,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",9
3425,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3449,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",24
3452,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3454,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3458,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
3470,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",12
3476,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
3484,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
3489,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3500,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
3511,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
3514,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3516,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3517,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3519,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3523,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
3528,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3536,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
3538,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3539,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3540,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3541,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3543,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3544,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3551,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3558,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3559,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3562,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3565,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3566,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3570,[1 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.5104712041884816', 1: '1.5'}",4
3571,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3579,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
3605,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",26
3606,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3609,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3612,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3618,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
3620,[0 0 0 0 1 0 1 0 1 0 0 0],"{0: '1.5104712041884816', 1: '1.5'}",2
3627,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3629,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3637,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
3640,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3644,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
3646,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3652,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
3659,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3663,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
3671,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
3677,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",6
3678,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3681,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3705,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",24
3715,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",10
3725,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",10
3727,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3730,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3732,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3733,[1 0 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3741,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",8
3742,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3757,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",15
3770,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",13
3774,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
3776,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3777,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3779,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3781,[0 0 0 1 1 0 1 0 0 0 0 0],"{0: '1.5104712041884816', 1: '1.5'}",2
3783,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3790,[0 0 0 0 0 0 1 0 0 0 0 1],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3793,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3798,[0 0 1 0 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3802,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",4
3806,[0 1 0 0 0 0 1 0 1 0 0 0],"{0: '1.5104712041884816', 1: '1.5'}",4
3807,[0 1 0 0 0 0 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3812,[0 0 0 0 0 0 1 0 1 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3823,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
3824,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3829,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",5
3830,[0 0 0 0 0 1 1 0 0 0 0 0],"{0: '2.666666666666667', 1: '1.6666666666666667'}",1
3832,[0 0 0 0 0 0 1 0 0 0 1 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",2
3839,[0 0 0 0 0 0 1 1 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3857,[0 0 0 0 0 0 1 0 0 1 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",18
3860,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",3
3867,[0 0 0 1 0 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",7
3878,[0 0 0 0 1 0 1 0 0 0 0 0],"{0: '1.6771378708551483', 1: '1.6666666666666667'}",11
