iteration,state,rewards,count
2425,[0 0 0 2 0 0 2 2],"{0: '5.014760147601476', 1: '5.0'}",12
2428,[0 1 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",3
2430,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",2
2433,[0 0 0 2 0 2 2 0],"{0: '5.092250922509225', 1: '5.0'}",3
2437,[0 0 0 0 1 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",4
2444,[0 1 2 0 0 0 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",7
2450,[0 0 0 0 0 0 2 1],"{0: '7.592250922509225', 1: '7.5'}",6
2452,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",2
2456,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",4
2461,[0 0 0 0 1 0 2 2],"{0: '5.84809348093481', 1: '5.833333333333334'}",5
2464,[0 1 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",3
2474,[0 0 1 0 0 0 2 0],"{0: '7.514760147601476', 1: '7.5'}",10
2481,[0 0 0 0 0 0 2 1],"{0: '7.592250922509225', 1: '7.5'}",7
2484,[0 0 0 1 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",3
2493,[0 0 0 0 0 0 2 1],"{0: '7.592250922509225', 1: '7.5'}",9
2503,[0 0 0 0 0 1 2 0],"{0: '7.592250922509225', 1: '7.5'}",10
2511,[0 0 1 2 0 0 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",8
2514,[0 0 0 1 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",3
2523,[0 0 0 0 0 1 2 0],"{0: '7.592250922509225', 1: '7.5'}",9
2525,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",2
2537,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",12
2556,[0 2 1 0 0 0 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",19
2569,[0 1 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",13
2573,[0 1 0 2 0 0 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",4
2575,[2 0 0 0 0 0 2 1],"{0: '5.84809348093481', 1: '5.833333333333334'}",2
2577,[0 0 0 0 0 0 2 1],"{0: '7.592250922509225', 1: '7.5'}",2
2588,[0 0 0 2 1 0 2 2],"{0: '4.181426814268143', 1: '4.166666666666667'}",11
2589,[0 0 0 1 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
2592,[2 0 2 0 0 0 2 0],"{0: '5.014760147601476', 1: '5.0'}",3
2593,[0 0 0 1 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
2598,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",5
2599,[1 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
2608,[1 0 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",9
2623,[0 0 0 0 0 2 2 2],"{0: '5.014760147601476', 1: '5.0'}",15
2628,[0 1 2 0 0 0 1 0],"{0: '6.681426814268142', 1: '6.666666666666666'}",5
2646,[2 2 0 0 0 0 2 0],"{0: '5.014760147601476', 1: '5.0'}",18
2678,[0 0 0 0 0 2 2 1],"{0: '5.84809348093481', 1: '5.833333333333334'}",32
2681,[0 1 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",3
2687,[0 0 0 2 0 0 2 2],"{0: '5.014760147601476', 1: '5.0'}",6
2692,[0 0 0 0 0 0 2 1],"{0: '7.592250922509225', 1: '7.5'}",5
2696,[0 0 0 0 2 0 1 0],"{0: '7.514760147601476', 1: '7.5'}",4
2699,[0 0 0 0 0 0 2 1],"{0: '7.592250922509225', 1: '7.5'}",3
2730,[0 0 0 0 0 1 2 0],"{0: '7.592250922509225', 1: '7.5'}",31
2740,[0 0 0 0 0 0 2 1],"{0: '7.592250922509225', 1: '7.5'}",10
2747,[1 0 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",7
2764,[0 0 0 1 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",17
2768,[0 0 0 0 0 0 2 1],"{0: '7.592250922509225', 1: '7.5'}",4
2785,[0 0 0 1 2 0 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",17
2799,[0 2 0 0 0 0 2 2],"{0: '5.014760147601476', 1: '5.0'}",14
2806,[0 0 0 1 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",7
2811,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",5
2814,[1 0 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",3
2818,[0 0 0 1 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",4
2819,[1 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
2831,[0 0 0 2 2 0 2 0],"{0: '5.014760147601476', 1: '5.0'}",12
2836,[0 1 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",5
2856,[2 0 0 1 0 0 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",20
2862,[0 1 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",6
2869,[0 0 0 0 2 1 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",7
2870,[1 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
2871,[0 0 0 0 0 1 2 0],"{0: '8.5', 1: '7.5'}",1
2876,[2 2 0 0 0 0 2 0],"{0: '5.014760147601476', 1: '5.0'}",5
2886,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",10
2905,[2 0 0 0 2 0 2 0],"{0: '5.014760147601476', 1: '5.0'}",19
2911,[1 0 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",6
2913,[0 0 0 0 1 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",2
2916,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",3
2921,[0 0 0 2 0 2 2 0],"{0: '5.014760147601476', 1: '5.0'}",5
2940,[0 0 0 0 0 1 2 0],"{0: '7.592250922509225', 1: '7.5'}",19
2947,[0 0 0 0 1 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",7
2955,[0 0 0 0 0 2 1 0],"{0: '7.592250922509225', 1: '7.5'}",8
2965,[0 0 1 0 0 2 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",10
2975,[0 0 0 0 0 1 2 0],"{0: '7.592250922509225', 1: '7.5'}",10
2979,[2 0 0 0 0 0 2 2],"{0: '5.014760147601476', 1: '5.0'}",4
2982,[0 0 2 0 0 1 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",3
2997,[2 0 0 0 0 0 2 2],"{0: '5.014760147601476', 1: '5.0'}",15
3000,[0 1 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",3
3019,[0 0 0 2 0 1 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",19
3020,[1 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
3021,[0 0 0 0 0 0 2 1],"{0: '8.5', 1: '7.5'}",1
3025,[0 0 0 1 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",4
3030,[0 0 0 0 0 0 2 1],"{0: '7.592250922509225', 1: '7.5'}",5
3034,[0 0 0 1 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",4
3063,[0 0 2 2 0 0 2 0],"{0: '5.014760147601476', 1: '5.0'}",29
3065,[0 0 0 0 0 0 2 1],"{0: '7.592250922509225', 1: '7.5'}",2
3066,[0 1 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
3067,[0 0 0 0 1 0 2 0],"{0: '8.5', 1: '7.5'}",1
3077,[0 1 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",10
3084,[0 0 0 0 0 2 2 1],"{0: '5.84809348093481', 1: '5.833333333333334'}",7
3086,[0 0 0 0 1 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",2
3087,[0 0 0 0 1 0 2 0],"{0: '8.5', 1: '7.5'}",1
3102,[0 2 0 0 1 0 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",15
3116,[0 0 0 1 0 0 2 0],"{0: '7.514760147601476', 1: '7.5'}",14
3119,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",3
3124,[0 0 2 0 0 0 2 1],"{0: '5.84809348093481', 1: '5.833333333333334'}",5
3126,[1 0 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",2
3135,[0 0 2 0 0 0 2 2],"{0: '5.014760147601476', 1: '5.0'}",9
3137,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",2
3145,[0 0 0 0 0 0 2 1],"{0: '7.592250922509225', 1: '7.5'}",8
3151,[0 0 1 0 0 0 2 0],"{0: '7.514760147601476', 1: '7.5'}",6
3159,[0 0 0 0 1 0 2 0],"{0: '7.514760147601476', 1: '7.5'}",8
3183,[0 0 0 0 1 2 2 0],"{0: '5.925584255842559', 1: '5.833333333333334'}",24
3184,[0 0 0 0 1 0 2 0],"{0: '8.5', 1: '7.5'}",1
3197,[1 0 0 2 0 0 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",13
3203,[0 0 0 1 0 2 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",6
3212,[0 0 0 0 0 0 2 1],"{0: '7.592250922509225', 1: '7.5'}",9
3223,[0 0 0 0 0 1 2 2],"{0: '5.84809348093481', 1: '5.833333333333334'}",11
3230,[0 0 2 2 0 0 2 0],"{0: '5.014760147601476', 1: '5.0'}",7
3232,[2 0 1 0 0 0 2 0],"{0: '5.925584255842559', 1: '5.833333333333334'}",2
3249,[2 0 1 0 0 0 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",17
3254,[0 0 0 0 0 1 2 0],"{0: '7.592250922509225', 1: '7.5'}",5
3259,[2 0 0 1 0 0 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",5
3271,[0 1 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",12
3273,[0 0 0 0 0 0 2 1],"{0: '7.592250922509225', 1: '7.5'}",2
3278,[1 2 0 0 0 0 2 0],"{0: '5.84809348093481', 1: '5.833333333333334'}",5
3286,[1 0 0 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",8
3289,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",3
3309,[1 0 0 0 0 0 1 0],"{0: '8.425584255842558', 1: '8.333333333333334'}",20
3316,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",7
3322,[0 0 1 0 0 0 2 0],"{0: '7.592250922509225', 1: '7.5'}",6
3325,[0 0 0 2 0 0 2 2],"{0: '5.014760147601476', 1: '5.0'}",3
3329,[0 0 2 0 0 0 1 0],"{0: '7.514760147601476', 1: '7.5'}",4
